,base_price,date,count,num_id
79415,4075.68,1/2/2019,2,722-4650-008 _ 1009.0
79419,4077.01,1/2/2019,2,7037655-1950 _ 1103.0
79422,4078.8803,1/2/2019,2,26014510-501CM _ 1062.0
79423,4079.3913,1/2/2019,2,722-4190-005 _ 5010.0
79426,4081.12,1/2/2019,2,7026201-804 _ 1103.0
79411,4072.6,1/2/2019,2,7007726-902 _ 1009.0
74521,1155.56,1/2/2019,2,722-4293-001 _ 5210.0
74496,1148.97,1/2/2019,2,72326486-1 _ 1600.0
74494,1148.5194,1/2/2019,2,72325271-1 _ 1600.0
73601,959.97,1/2/2019,2,83-1408-3 _ 1600.0
4375,0.0291,1/2/2019,2,MRE788 _ 1600.0
73603,960,1/2/2019,2,7028588-902 _ 1103.0
4353,0.027,1/2/2019,2,8712930-1002 _ 1045.0
73604,960,1/2/2019,2,7028588-903 _ 1103.0
73607,960,1/2/2019,2,148-00041-0000 _ 1009.0
73609,960,1/2/2019,2,CO059 _ 1600.0
4371,0.029,1/2/2019,2,MMBT2369A _ 1045.0
73611,960.472,1/2/2019,2,205-00572-0007 _ 1009.0
73613,960.56,1/2/2019,2,722-4458-012 _ 5253.0
4369,0.0286,1/2/2019,2,654-ETBL _ 1095.0
73615,962,1/2/2019,2,60-5114-11-2 _ 1600.0
4367,0.0284,1/2/2019,2,ERJ-3EKF33R2V _ 1006.0
4373,0.029,1/2/2019,2,MRS245 _ 1600.0
73648,968.3923,1/2/2019,2,46-0316-3 _ 1600.0
73599,959.3846,1/2/2019,2,74270160-0001 _ 1039.0
4352,0.027,1/2/2019,2,8712958-0180 _ 1045.0
4377,0.0293,1/2/2019,2,53500038-82 _ 1073.0
73595,958.2313,1/2/2019,2,7024324-803 _ 1103.0
73633,965.13,1/2/2019,2,7516189-907 _ 1009.0
73635,965.18,1/2/2019,2,3902-0400-0000 _ 5253.0
4358,0.0275,1/2/2019,2,7011730-225 _ 5210.0
73637,965.83,1/2/2019,2,722-4210-004 _ 5210.0
73639,966.9331,1/2/2019,2,300-017964-01 _ 1009.0
4356,0.0271,1/2/2019,2,RK73H1ETTP3320F _ 1006.0
73641,967,1/2/2019,2,7008738 _ 1009.0
73643,967.2,1/2/2019,2,7026421-906 _ 1009.0
73645,967.44,1/2/2019,2,5962-9162304MYX _ 1073.0
73646,967.89,1/2/2019,2,71-0415-1 _ 1600.0
73622,963.4997,1/2/2019,2,8513064-924 _ 1073.0
4365,0.0281,1/2/2019,2,53500045-126 _ 1039.0
73620,962.48,1/2/2019,2,722-4193-984 _ 5210.0
73618,962.085,1/2/2019,2,722-4198-001 _ 1009.0
4379,0.0297,1/2/2019,2,7011730-437 _ 1009.0
73597,959.1554,1/2/2019,2,722-4223-012 _ 1009.0
73651,968.42,1/2/2019,2,7516265-902 _ 1009.0
4336,0.0259,1/2/2019,2,0919-27 _ 1009.0
73682,975.5577,1/2/2019,2,25-0888-1 _ 1600.0
4350,0.0267,1/2/2019,2,131-00047-0023 _ 5210.0
73653,968.66,1/2/2019,2,25-1966-23-1 _ 1600.0
73655,969.37,1/2/2019,2,26010850-202CM _ 1062.0
4348,0.0262,1/2/2019,2,8712958-04R7 _ 1045.0
73657,969.83,1/2/2019,2,192-07709-0010 _ 5210.0
73659,970.1034,1/2/2019,2,4009442 _ 1073.0
73660,970.21,1/2/2019,2,7000730 _ 1009.0
4346,0.026,1/2/2019,2,MRE7793 _ 1600.0
4338,0.026,1/2/2019,2,7500042-501 _ 5210.0
73662,970.6006,1/2/2019,2,72325665-1 _ 1600.0
73666,972.23,1/2/2019,2,7027588-903 _ 5210.0
4343,0.026,1/2/2019,2,139-00000-0014 _ 1009.0
73668,973.14,1/2/2019,2,72614497-001 _ 1600.0
4342,0.026,1/2/2019,2,7022518-488 _ 1009.0
73670,973.2,1/2/2019,2,7035340-901 _ 1103.0
73676,975,1/2/2019,2,7005060 _ 1009.0
73678,975.24,1/2/2019,2,81839-00-D//CM _ 5210.0
73593,957.46,1/2/2019,2,7021456-905 _ 1009.0
4330,0.0251,1/2/2019,2,CRT0603-FY-4991EAS _ 1006.0
73684,975.86,1/2/2019,2,7026221-951 _ 1103.0
73685,975.86,1/2/2019,2,7026221-952 _ 1103.0
4334,0.0252,1/2/2019,2,MTR50198 _ 1600.0
73688,975.913,1/2/2019,2,34271866-001 _ 1039.0
4332,0.0252,1/2/2019,2,7022903-103 _ 1009.0
73690,975.98,1/2/2019,2,26000848-107CM _ 1062.0
73680,975.5,1/2/2019,2,8522786-3 _ 1073.0
73631,964.8709,1/2/2019,2,34213928-003 _ 1039.0
73692,977.91,1/2/2019,2,011-2131-001 _ 5210.0
73695,979.51,1/2/2019,2,5962R8856502VKA _ 1045.0
73697,979.62,1/2/2019,2,722-4361-002 _ 5210.0
4328,0.025,1/2/2019,2,53500155-35 _ 1039.0
73699,980.567,1/2/2019,2,25-1658-23-4C _ 1600.0
73701,981.25,1/2/2019,2,193-30992-0002 _ 5210.0
4326,0.025,1/2/2019,2,C0805C680J5GACTU _ 1006.0
73703,982.3125,1/2/2019,2,7014683-901//CM _ 5210.0
73694,978.5885,1/2/2019,2,7510784-9835 _ 5210.0
73672,974.59,1/2/2019,2,83-1408-13 _ 1600.0
4361,0.028,1/2/2019,2,530-0541-001 _ 1095.0
73627,964.6343,1/2/2019,2,4091895-1001 _ 1009.0
73341,909.72,1/2/2019,2,200-10711-0000 _ 1009.0
4506,0.03,1/2/2019,2,106-04272-0047 _ 5210.0
73343,909.76,1/2/2019,2,26010850-203CM _ 1062.0
73366,915,1/2/2019,2,46-3006-1 _ 1600.0
4493,0.03,1/2/2019,2,089-05899-0010 _ 5210.0
73368,916.164,1/2/2019,2,60002788-1001 _ 5210.0
73391,922.22,1/2/2019,2,230-19760-9900 _ 5210.0
4481,0.03,1/2/2019,2,089-06493-0005 _ 5210.0
73393,922.46,1/2/2019,2,7510740-804 _ 1009.0
4480,0.03,1/2/2019,2,136-04641-0072 _ 5210.0
73395,922.92,1/2/2019,2,7013270-965K _ 5210.0
4479,0.03,1/2/2019,2,136-04641-0062 _ 5210.0
73397,923.2,1/2/2019,2,83-1148-5 _ 1009.0
4478,0.03,1/2/2019,2,136-04530-0072 _ 5210.0
4507,0.03,1/2/2019,2,106-04472-0046 _ 5210.0
4482,0.03,1/2/2019,2,089-06493-0006 _ 5210.0
73339,909.7198,1/2/2019,2,7517440-906 _ 1009.0
73337,908.9972,1/2/2019,2,4073627-1004//CM _ 5210.0
4504,0.03,1/2/2019,2,106-05339-0020 _ 5210.0
73346,910,1/2/2019,2,7024764-301//CM _ 5210.0
73345,910,1/2/2019,2,7038129-902//CM _ 5210.0
4505,0.03,1/2/2019,2,08833071-0001 _ 5210.0
73326,906.09,1/2/2019,2,72325662-1 _ 1600.0
4513,0.03,1/2/2019,2,089-05111-0006 _ 5210.0
4512,0.03,1/2/2019,2,106-05180-0026 _ 5210.0
73329,906.2683,1/2/2019,2,7008932-901 _ 1009.0
73330,907.46,1/2/2019,2,7036373-903 _ 5210.0
4511,0.03,1/2/2019,2,106-05153-0047 _ 5210.0
73332,907.6448,1/2/2019,2,72326610-1 _ 1600.0
73333,908.518,1/2/2019,2,34215344-001 _ 1039.0
4494,0.03,1/2/2019,2,089-05903-0003 _ 5210.0
4510,0.03,1/2/2019,2,106-05100-0026 _ 5210.0
4509,0.03,1/2/2019,2,106-05030-0020 _ 5210.0
4508,0.03,1/2/2019,2,106-04680-0026 _ 5210.0
73399,923.38,1/2/2019,2,240-00073-7540 _ 5210.0
73401,923.4,1/2/2019,2,8056605-0505 _ 5253.0
4476,0.03,1/2/2019,2,136-04022-0062 _ 5210.0
73379,919.2735,1/2/2019,2,7510120-904 _ 1009.0
4487,0.03,1/2/2019,2,106-05820-0016 _ 5210.0
73381,919.47,1/2/2019,2,8064021-0503 _ 5010.0
4486,0.03,1/2/2019,2,106-05689-1010 _ 5210.0
73383,919.95,1/2/2019,2,31-9966-7 _ 1600.0
4485,0.03,1/2/2019,2,120-03163-0000 _ 5210.0
73385,920.41,1/2/2019,2,9130-010000-03A _ 5253.0
4484,0.03,1/2/2019,2,089-06008-0006 _ 5210.0
4488,0.03,1/2/2019,2,007-08064-0002 _ 5210.0
73496,940.62,1/2/2019,2,722-4235-9821 _ 5210.0
4429,0.03,1/2/2019,2,097-00081-0006 _ 5210.0
73498,940.68,1/2/2019,2,8064025-0503 _ 1009.0
73624,963.8147,1/2/2019,2,69000997-983 _ 5210.0
73625,964.48,1/2/2019,2,MM-212-051-161-4100-B8S _ 1006.0
4363,0.028,1/2/2019,2,MCA406 _ 1600.0
73377,919,1/2/2019,2,5962-9211803QXX _ 1073.0
4483,0.03,1/2/2019,2,089-06008-0005 _ 5210.0
4489,0.03,1/2/2019,2,00712198-0002 _ 5210.0
73375,918.88,1/2/2019,2,193-09883-0000 _ 1009.0
73403,923.55,1/2/2019,2,192-06337-0010 _ 5210.0
4475,0.03,1/2/2019,2,089-08028-0030 _ 5210.0
4474,0.03,1/2/2019,2,089-06959-0903 _ 5210.0
73406,923.812,1/2/2019,2,7006549-901//CM _ 5210.0
73407,923.9394,1/2/2019,2,91-0962-1 _ 1600.0
73408,924.1,1/2/2019,2,7013270-975K _ 5210.0
4477,0.03,1/2/2019,2,136-04122-0062 _ 5210.0
73629,964.8474,1/2/2019,2,72326745-1 _ 1600.0
4430,0.03,1/2/2019,2,0919-18 _ 5210.0
73387,921.85,1/2/2019,2,7009846-901 _ 1009.0
73369,916.5,1/2/2019,2,7002901-2 _ 1009.0
4492,0.03,1/2/2019,2,089-05899-0007 _ 5210.0
73371,917.1937,1/2/2019,2,16-2745-1 _ 1600.0
4491,0.03,1/2/2019,2,089-05899-0005 _ 5210.0
73373,917.88,1/2/2019,2,200-02792-0002 _ 1009.0
4490,0.03,1/2/2019,2,089-05895-0002 _ 5210.0
73389,922.1763,1/2/2019,2,5962-9157502HXX _ 1039.0
73364,915,1/2/2019,2,34121832-001 _ 1006.0
73674,975,1/2/2019,2,7024447-150 _ 1103.0
73664,971.26,1/2/2019,2,9998202 _ 1600.0
72936,847.95,1/2/2019,2,700-1708-982 _ 5210.0
72938,848.02,1/2/2019,2,700-1843-001 _ 5210.0
72940,848.4956,1/2/2019,2,230-04710-9900 _ 5210.0
72942,848.5307,1/2/2019,2,7029390-902//CM _ 1103.0
72944,849.29,1/2/2019,2,200-06267-0000 _ 1009.0
72947,849.39,1/2/2019,2,7014940-901 _ 1103.0
72949,849.6629,1/2/2019,2,25-1119-23 _ 1600.0
72951,849.6975,1/2/2019,2,7036429-902//CM _ 5210.0
72953,850,1/2/2019,2,60000647-3 _ 5210.0
72955,850,1/2/2019,2,53504500-1 _ 1009.0
72956,850,1/2/2019,2,4030129 _ 1009.0
4714,0.03,1/2/2019,2,0919-30 _ 1103.0
72926,845.89,1/2/2019,2,7025983-906CM _ 1062.0
4715,0.03,1/2/2019,2,0919-16 _ 1103.0
72924,845.44,1/2/2019,2,22011093-001 _ 1065.0
72934,847.81,1/2/2019,2,660-0517-002 _ 5210.0
72898,839.97,1/2/2019,2,26018623-101 _ 1009.0
72932,846.73,1/2/2019,2,4082740-901 _ 1073.0
72930,846.03,1/2/2019,2,4087457-901 _ 5253.0
73550,950,1/2/2019,2,25-0808-122C _ 1600.0
73552,950.5,1/2/2019,2,7019530 _ 1103.0
4400,0.03,1/2/2019,2,431-0206-003 _ 5210.0
73554,951,1/2/2019,2,72325271-2 _ 1600.0
4399,0.03,1/2/2019,2,431-0676-404 _ 5210.0
73556,952.17,1/2/2019,2,192-06061-0010 _ 5210.0
4398,0.03,1/2/2019,2,520-0108-026 _ 5210.0
73558,952.2368,1/2/2019,2,230-01216-9900 _ 5210.0
4397,0.03,1/2/2019,2,MS51957-15 _ 5210.0
4401,0.03,1/2/2019,2,431-0206-007 _ 5210.0
73705,982.39,1/2/2019,2,200-10712-0000 _ 5210.0
73324,905.1,1/2/2019,2,088-02334-0017 _ 5210.0
73322,904.67,1/2/2019,2,7510190-903 _ 1009.0
72928,846,1/2/2019,2,56011734-001//TE _ 1045.0
4713,0.03,1/2/2019,2,0919-19 _ 1103.0
4712,0.03,1/2/2019,2,2504188-218 _ 1103.0
4728,0.03,1/2/2019,2,MS24693C3 _ 1009.0
72900,840.08,1/2/2019,2,729998018-17 _ 1600.0
72902,840.15,1/2/2019,2,4091653-3 _ 1009.0
73014,854.56,1/2/2019,2,10159850-102B _ 1064.0
73016,854.98,1/2/2019,2,51-0719-1 _ 1600.0
73018,855,1/2/2019,2,C3660R16503//TE _ 1045.0
73020,855,1/2/2019,2,97-025-78-00000//U _ 1073.0
73022,855,1/2/2019,2,97-025-78-00000//U _ 1008.0
73024,855,1/2/2019,2,10142664-104 _ 1064.0
73025,855.88,1/2/2019,2,148-05057-0000 _ 1009.0
73027,856.3388,1/2/2019,2,722-4261-003 _ 1009.0
73031,856.9526,1/2/2019,2,7036429-901//CM _ 5210.0
73032,857.26,1/2/2019,2,722-4299-988 _ 5210.0
73034,858.02,1/2/2019,2,192-08190-0010 _ 5210.0
73036,858.06,1/2/2019,2,200-06184-0010 _ 1009.0
73038,858.09,1/2/2019,2,4093594-907 _ 1103.0
73040,859.28,1/2/2019,2,9115-030000-00 _ 5253.0
73042,859.3,1/2/2019,2,69000115-004 _ 5253.0
73012,854.45,1/2/2019,2,7019468-902 _ 1009.0
73010,853.75,1/2/2019,2,507-178M3709E//TE _ 1045.0
72963,850,1/2/2019,2,7130456-004 _ 1045.0
72961,850,1/2/2019,2,7130456-002 _ 1045.0
72904,840.16,1/2/2019,2,4089751-902 _ 5210.0
72906,840.52,1/2/2019,2,4090581-1003//CM _ 1103.0
72908,842.0429,1/2/2019,2,020-E4001-000 _ 1009.0
72911,842.932,1/2/2019,2,25-0983-222 _ 1600.0
72957,850,1/2/2019,2,7001924 _ 1009.0
72912,843.7821,1/2/2019,2,62001128-902 _ 1009.0
72916,844,1/2/2019,2,31-9877-3 _ 1600.0
4396,0.03,1/2/2019,2,434-0002-021 _ 5210.0
4719,0.03,1/2/2019,2,MS51957-16 _ 1103.0
4718,0.03,1/2/2019,2,MS51957-15 _ 1103.0
72920,844.8707,1/2/2019,2,34204604-002 _ 1039.0
4717,0.03,1/2/2019,2,MS24693-C4 _ 1103.0
72922,845.38,1/2/2019,2,69000115-010 _ 5253.0
4716,0.03,1/2/2019,2,7012042-103 _ 1103.0
72914,843.83,1/2/2019,2,4082740-901 _ 1103.0
4729,0.03,1/2/2019,2,097-00104-0050 _ 1009.0
72918,844.34,1/2/2019,2,7036456-904 _ 1009.0
4339,0.026,1/2/2019,2,007-06048-0000 _ 5210.0
4402,0.03,1/2/2019,2,6730-0203 _ 5210.0
4403,0.03,1/2/2019,2,6732-0403 _ 5210.0
4408,0.03,1/2/2019,2,7025088-16 _ 5210.0
4417,0.03,1/2/2019,2,36039-3412 _ 5210.0
73519,944.8043,1/2/2019,2,DVFL2805S//TE _ 1045.0
4418,0.03,1/2/2019,2,7022904-151 _ 5210.0
4419,0.03,1/2/2019,2,7022518-376 _ 5210.0
4428,0.03,1/2/2019,2,139-01500-0020 _ 5210.0
73500,940.81,1/2/2019,2,7002555-904//CM _ 1103.0
4427,0.03,1/2/2019,2,139-00681-0000 _ 5210.0
73502,942.13,1/2/2019,2,62000047-905 _ 1103.0
4426,0.03,1/2/2019,2,139-00178-0030 _ 5210.0
73504,942.53,1/2/2019,2,7000682-1 _ 1073.0
4425,0.03,1/2/2019,2,104-5026-163 _ 5210.0
73506,942.6231,1/2/2019,2,56006516-001 _ 1045.0
73538,948.9,1/2/2019,2,IRHNJ67C30 _ 1006.0
4424,0.03,1/2/2019,2,104-5026-052 _ 5210.0
73536,948.75,1/2/2019,2,8503627 _ 1008.0
4423,0.03,1/2/2019,2,PMS51957-3 _ 5210.0
4409,0.03,1/2/2019,2,7015033-206 _ 5210.0
4410,0.03,1/2/2019,2,7015033-208 _ 5210.0
4514,0.03,1/2/2019,2,089-05432-0005 _ 5210.0
73591,957.15,1/2/2019,2,7025973-04206 _ 1103.0
73589,956.65,1/2/2019,2,9998242 _ 1600.0
4416,0.03,1/2/2019,2,36039-3407 _ 5210.0
73522,945.4,1/2/2019,2,722-4235-987 _ 5210.0
4415,0.03,1/2/2019,2,36039-3403 _ 5210.0
73524,946,1/2/2019,2,5962R9325801VDA _ 1006.0
4414,0.03,1/2/2019,2,341-0848-002 _ 5210.0
73526,946,1/2/2019,2,26014688-101 _ 1062.0
4413,0.03,1/2/2019,2,7022904-271 _ 5210.0
73528,947.21,1/2/2019,2,7517880-903 _ 5210.0
4412,0.03,1/2/2019,2,7028382-62 _ 5210.0
73530,947.85,1/2/2019,2,023-00129-0000 _ 1009.0
4411,0.03,1/2/2019,2,7001499-83 _ 5210.0
73532,947.8749,1/2/2019,2,26016274-102CM _ 1062.0
73534,947.9542,1/2/2019,2,91-1552-1 _ 1600.0
73510,943.8684,1/2/2019,2,1717609-4 _ 1103.0
4422,0.03,1/2/2019,2,PMS51957-16 _ 5210.0
73512,944.05,1/2/2019,2,74371889-001 _ 1039.0
4387,0.03,1/2/2019,2,10076805-102 _ 5253.0
73582,955.28,1/2/2019,2,M123A21BPC101FS _ 1045.0
73584,955.795,1/2/2019,2,722-4825-9811 _ 5210.0
73586,955.99,1/2/2019,2,722-4415-985 _ 5210.0
4383,0.03,1/2/2019,2,431-0206-013 _ 1095.0
4382,0.03,1/2/2019,2,431-0206-002 _ 1095.0
4388,0.03,1/2/2019,2,36039-3414 _ 5253.0
4381,0.03,1/2/2019,2,431-0154-226 _ 1095.0
73562,953.25,1/2/2019,2,704-3225-001 _ 5253.0
73560,952.97,1/2/2019,2,8518309-1 _ 1073.0
73542,950,1/2/2019,2,4044749 _ 1103.0
4405,0.03,1/2/2019,2,MS24693-C26 _ 5210.0
73544,950,1/2/2019,2,7004015 _ 1009.0
4404,0.03,1/2/2019,2,6332-0606 _ 5210.0
73546,950,1/2/2019,2,4074495-4 _ 1073.0
73579,955,1/2/2019,2,64007336-302 _ 1006.0
73578,955,1/2/2019,2,64007334-302 _ 1006.0
73576,955,1/2/2019,2,7006939 _ 1009.0
73563,953.25,1/2/2019,2,704-3226-001 _ 5253.0
4421,0.03,1/2/2019,2,PMS51957-15 _ 5210.0
73514,944.43,1/2/2019,2,7021904-961//CM _ 1103.0
4420,0.03,1/2/2019,2,NAS662C2R5 _ 5210.0
73516,944.4747,1/2/2019,2,230-22700-9900 _ 5210.0
73508,943.2609,1/2/2019,2,7038129-902 _ 1009.0
4407,0.03,1/2/2019,2,6432-0405 _ 5210.0
73540,949,1/2/2019,2,088-00749-0000 _ 1009.0
73548,950,1/2/2019,2,66020401-001 _ 1062.0
4406,0.03,1/2/2019,2,516-3001-001 _ 5210.0
4395,0.03,1/2/2019,2,7500619-29 _ 5210.0
73568,953.72,1/2/2019,2,83-1140-5 _ 1009.0
73570,954.34,1/2/2019,2,74372170-001 _ 1039.0
73572,954.74,1/2/2019,2,230-20604-9900 _ 5210.0
4390,0.03,1/2/2019,2,431-0206-004 _ 5253.0
73574,954.79,1/2/2019,2,26000845-105CM _ 1062.0
4389,0.03,1/2/2019,2,36039-3412 _ 5253.0
73564,953.25,1/2/2019,2,704-3227-001 _ 5253.0
4495,0.03,1/2/2019,2,089-05903-0005 _ 5210.0
73362,913.36,1/2/2019,2,7036456-904 _ 5210.0
4496,0.03,1/2/2019,2,089-05903-0011 _ 5210.0
76004,1570.2979,1/2/2019,2,4091624-1003//CM _ 5210.0
3176,0.01,1/2/2019,2,36037-3405 _ 5210.0
75983,1565.85,1/2/2019,2,26014483-301CM _ 1062.0
3175,0.01,1/2/2019,2,36036-3405 _ 5210.0
75985,1566.315,1/2/2019,2,4091161-1002 _ 5253.0
3174,0.01,1/2/2019,2,6332-0203 _ 5210.0
75987,1567.21,1/2/2019,2,7000543-9 _ 1073.0
3173,0.01,1/2/2019,2,53500038-82 _ 5210.0
75989,1568.46,1/2/2019,2,66020382-001 _ 1062.0
3163,0.0094,1/2/2019,2,8712926-0220 _ 1045.0
75991,1568.8456,1/2/2019,2,7036331-1904//CM _ 5210.0
75993,1568.92,1/2/2019,2,230-50076-8801 _ 5210.0
75995,1569.2488,1/2/2019,2,4091658-1003//CM _ 5210.0
75996,1569.363,1/2/2019,2,69000044-010 _ 5253.0
3169,0.0098,1/2/2019,2,8712930-1001 _ 1045.0
3161,0.0093,1/2/2019,2,53500028-1 _ 1039.0
75999,1569.9022,1/2/2019,2,4088211-1001 _ 1009.0
75934,1547,1/2/2019,2,7021479-3 _ 1009.0
76034,1583.7767,1/2/2019,2,722-4293-001 _ 5253.0
3158,0.0093,1/2/2019,2,8712928-4991 _ 1045.0
76015,1576.3,1/2/2019,2,72325260-1 _ 1600.0
3157,0.0093,1/2/2019,2,8712928-1210 _ 1045.0
76017,1577.9938,1/2/2019,2,722-4415-9810 _ 5210.0
76019,1578.89,1/2/2019,2,26014226-101CM _ 1062.0
3155,0.0092,1/2/2019,2,MRE7545 _ 1600.0
76009,1575,1/2/2019,2,7023352-901 _ 1103.0
76021,1579.7717,1/2/2019,2,722-4159-025 _ 1009.0
3153,0.0091,1/2/2019,2,C0805C103K5RAC _ 1045.0
76025,1580.54,1/2/2019,2,83-1140-7 _ 1009.0
76027,1580.6,1/2/2019,2,200-08659-0000 _ 1009.0
3151,0.009,1/2/2019,2,MRE749 _ 1600.0
76029,1581.13,1/2/2019,2,8064026-0514 _ 5010.0
3149,0.009,1/2/2019,2,53500083-495 _ 1073.0
76032,1581.6965,1/2/2019,2,7510784-910 _ 1009.0
76023,1580,1/2/2019,2,74371881-602 _ 1039.0
3167,0.0095,1/2/2019,2,MTR091 _ 1600.0
76001,1570,1/2/2019,2,8522073-1 _ 1008.0
3165,0.0095,1/2/2019,2,8712928-2001 _ 1045.0
3238,0.01,1/2/2019,2,0770-3 _ 1009.0
3249,0.01,1/2/2019,2,CRCW040240R2FKED _ 1006.0
3250,0.01,1/2/2019,2,CRCW0402510RFKED _ 1006.0
75834,1516.43,1/2/2019,2,011-2490-003 _ 1009.0
3251,0.01,1/2/2019,2,CRCW040280R6FKED _ 1006.0
3264,0.01,1/2/2019,2,MS35338-134//U _ 1073.0
75807,1509.7143,1/2/2019,2,34118624-002 _ 1045.0
3263,0.01,1/2/2019,2,MS20426AD2-6 _ 1073.0
75809,1512,1/2/2019,2,45634A _ 1600.0
75811,1512.42,1/2/2019,2,092128-0503 _ 1009.0
75813,1513.65,1/2/2019,2,4060722-1003//CM _ 1103.0
75815,1515,1/2/2019,2,7130455-001 _ 1045.0
75816,1515,1/2/2019,2,56006207-001 _ 1045.0
75858,1523.22,1/2/2019,2,722-4424-001 _ 1009.0
75818,1515,1/2/2019,2,1940000820-0000 _ 1006.0
3239,0.01,1/2/2019,2,0164-5 _ 1009.0
75855,1521.91,1/2/2019,2,83-1419-3 _ 1600.0
75853,1521.81,1/2/2019,2,TV06RGQF25-8S//TE _ 1045.0
75851,1520.8911,1/2/2019,2,230-96115-9901 _ 5210.0
3171,0.0098,1/2/2019,2,MRC620 _ 1600.0
76036,1584.76,1/2/2019,2,617-6480-006 _ 5253.0
75932,1546.5827,1/2/2019,2,4091615-1050 _ 1103.0
75928,1545.32,1/2/2019,2,91-1771-1 _ 1600.0
75837,1517.52,1/2/2019,2,720-0242-020 _ 5253.0
3248,0.01,1/2/2019,2,CRCW0402240RFKED _ 1006.0
75839,1517.65,1/2/2019,2,7010180-902 _ 5210.0
76013,1575.4929,1/2/2019,2,722-4234-015 _ 1009.0
3247,0.01,1/2/2019,2,CRCW0402200RFKED _ 1006.0
3246,0.01,1/2/2019,2,RK73H1ETTP2400F _ 1006.0
75843,1517.88,1/2/2019,2,26021626-101CM _ 1062.0
3245,0.01,1/2/2019,2,RT0603FRE071RL _ 1006.0
75845,1518.3333,1/2/2019,2,91-0935-1 _ 1600.0
75847,1518.62,1/2/2019,2,7000579-9 _ 1073.0
3243,0.01,1/2/2019,2,CRCW12060000Z0E _ 1045.0
75849,1520.62,1/2/2019,2,7511226-979 _ 1009.0
75841,1517.88,1/2/2019,2,1134-1012-SA _ 1009.0
75822,1515.92,1/2/2019,2,205-00564-1100 _ 1009.0
76011,1575,1/2/2019,2,22018552-001 _ 1065.0
3177,0.01,1/2/2019,2,36037-3406 _ 5210.0
3338,0.01,1/2/2019,2,MS20426A2-5 _ 1600.0
3337,0.01,1/2/2019,2,MS20426A2-3-5 _ 1600.0
75664,1472,1/2/2019,2,4018758 _ 1009.0
3336,0.01,1/2/2019,2,MRE760 _ 1600.0
75666,1472.04,1/2/2019,2,7516190-904 _ 5210.0
3335,0.01,1/2/2019,2,MRE610 _ 1600.0
75668,1472.32,1/2/2019,2,7017018-808//CM _ 5210.0
3334,0.01,1/2/2019,2,MRE566 _ 1600.0
75670,1472.63,1/2/2019,2,8526920-903 _ 1008.0
75662,1470.66,1/2/2019,2,8056761-0501 _ 1009.0
3266,0.01,1/2/2019,2,MS15795-802//U _ 1073.0
75804,1508.11,1/2/2019,2,81635-10 _ 1103.0
3265,0.01,1/2/2019,2,MS35338-135//U _ 1073.0
3187,0.01,1/2/2019,2,0164-4 _ 5210.0
75962,1556,1/2/2019,2,8529272-901 _ 1073.0
3186,0.01,1/2/2019,2,0164-7 _ 5210.0
3339,0.01,1/2/2019,2,MS20426AD4-6 _ 1600.0
3340,0.01,1/2/2019,2,MRE420 _ 1600.0
3326,0.01,1/2/2019,2,NAS1149DN816H _ 1600.0
3325,0.01,1/2/2019,2,NAS1149DN632H _ 1600.0
3324,0.01,1/2/2019,2,53500012-440 _ 1600.0
75690,1476,1/2/2019,2,8528902-520 _ 1073.0
3323,0.01,1/2/2019,2,MRC307 _ 1600.0
3322,0.01,1/2/2019,2,MRC202 _ 1600.0
75684,1476,1/2/2019,2,4051783-101 _ 5253.0
75802,1507.1,1/2/2019,2,J540AI73210-000 _ 1009.0
3332,0.01,1/2/2019,2,MCA003 _ 1600.0
3333,0.01,1/2/2019,2,MRE5395 _ 1600.0
75651,1466.81,1/2/2019,2,10088496-307CM _ 1062.0
75654,1467.5038,1/2/2019,2,7021479-3 _ 5210.0
75655,1467.85,1/2/2019,2,192-08301-0001 _ 5210.0
3341,0.01,1/2/2019,2,MRE4249 _ 1600.0
75657,1468.688,1/2/2019,2,3827265-4 _ 5010.0
75659,1470,1/2/2019,2,52000778-3001 _ 1073.0
75964,1556,1/2/2019,2,8529272-901 _ 1008.0
3185,0.01,1/2/2019,2,0934-111 _ 5210.0
75966,1558.63,1/2/2019,2,26014483-201CM _ 1062.0
75944,1549.2917,1/2/2019,2,7010180-901 _ 1009.0
3195,0.01,1/2/2019,2,10610328-2205 _ 5210.0
75946,1549.8571,1/2/2019,2,3719093-2 _ 1103.0
3178,0.01,1/2/2019,2,36038-3403 _ 5210.0
3194,0.01,1/2/2019,2,2504638-9 _ 5210.0
3193,0.01,1/2/2019,2,2504638-7 _ 5210.0
75950,1550,1/2/2019,2,34212536-002 _ 1039.0
3192,0.01,1/2/2019,2,2504638-5 _ 5210.0
75952,1551,1/2/2019,2,61-S47-78//U _ 1006.0
3191,0.01,1/2/2019,2,2504638-3 _ 5210.0
75954,1553.1633,1/2/2019,2,91-1771-2 _ 1600.0
3190,0.01,1/2/2019,2,2504638-2 _ 5210.0
75956,1554.06,1/2/2019,2,26020719-101 _ 5253.0
75948,1549.87,1/2/2019,2,200-08134-0023 _ 1009.0
75979,1561.945,1/2/2019,2,722-4223-013 _ 1009.0
3196,0.01,1/2/2019,2,026-00032-0008 _ 5210.0
75942,1548.43,1/2/2019,2,205-00856-0000 _ 1009.0
75940,1548.312,1/2/2019,2,7034213-906 _ 1009.0
75938,1548,1/2/2019,2,3719002-4//CM _ 1103.0
